DEPARTAMENTO,PROVINCIA,DISTRITO,EROSION_PROMEDIO
LORETO,REQUENA,SOPLIN,0.03848811327823653
LORETO,REQUENA,TAPICHE,0.029629843790253095
LORETO,REQUENA,YAQUERANA,0.07444906628543337
LORETO,UCAYALI,CONTAMANA,1.0322691698609512
LORETO,UCAYALI,INAHUAYA,0.15057191470576406
LORETO,UCAYALI,PADRE MARQUEZ,0.04399029622071025
LORETO,UCAYALI,PAMPA HERMOSA,2.425511833640784
LORETO,UCAYALI,SARAYACU,0.25767558515094174
LORETO,UCAYALI,VARGAS GUERRA,0.34354443210637947
MADRE DE DIOS,MANU,FITZCARRALD,1.3109667217355117
MADRE DE DIOS,MANU,HUEPETUHE,6.58426960444602
MADRE DE DIOS,MANU,MADRE DE DIOS,3.5507333158637464
MADRE DE DIOS,MANU,MANU,7.0572721555392
MADRE DE DIOS,TAHUAMANU,IBERIA,0.15992240834853752
MADRE DE DIOS,TAHUAMANU,IÑAPARI,0.19546811889790405
MADRE DE DIOS,TAHUAMANU,TAHUAMANU,0.20850500796930493
MADRE DE DIOS,TAMBOPATA,INAMBARI,0.6110459889779726
MADRE DE DIOS,TAMBOPATA,LABERINTO,0.24216340526217905
MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,0.27082732163983964
MADRE DE DIOS,TAMBOPATA,TAMBOPATA,0.25911295792195116
MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,54.85273887675565
MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,98.72953844058159
MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,51.210902480532226
MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,15.89877968618146
MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,42.615921431308024
MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,96.28869750919146
MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,106.46608140544062
MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,57.42486496255409
MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,102.26452690873344
MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,41.795570293793254
MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,56.37092407075376
MOQUEGUA,ILO,EL ALGARROBAL,4.498429900057266
MOQUEGUA,ILO,ILO,3.3238669057580115
MOQUEGUA,ILO,PACOCHA,7.240141708371477
MOQUEGUA,MARISCAL NIETO,CARUMAS,40.32389147285605
MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,93.8416806625045
MOQUEGUA,MARISCAL NIETO,MOQUEGUA,9.795319528384619
MOQUEGUA,MARISCAL NIETO,SAMEGUA,46.07385565923917
MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,86.67622429552424
MOQUEGUA,MARISCAL NIETO,TORATA,35.829257712161144
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,55.28518667625789
PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,41.32040140887716
PASCO,DANIEL ALCIDES CARRION,PAUCAR,88.12691070110394
PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,34.42572455850833
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,64.04026612842152
PASCO,DANIEL ALCIDES CARRION,TAPUC,65.05654339121094
PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,64.89462231084865
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,39.001360100658395
PASCO,OXAPAMPA,CHONTABAMBA,17.509498869154147
PASCO,OXAPAMPA,CONSTITUCION,2.2210757257959814
PASCO,OXAPAMPA,HUANCABAMBA,36.584262697968505
PASCO,OXAPAMPA,OXAPAMPA,16.84619296232493
PASCO,OXAPAMPA,PALCAZU,14.527822968840674
PASCO,OXAPAMPA,POZUZO,24.7230310591749
PASCO,OXAPAMPA,PUERTO BERMUDEZ,3.0461286547528688
PASCO,OXAPAMPA,VILLA RICA,11.69635674401735
PASCO,PASCO,CHAUPIMARCA,64.21481330612013
PASCO,PASCO,HUACHON,74.31073808399395
PASCO,PASCO,HUARIACA,97.77653940358451
PASCO,PASCO,HUAYLLAY,20.779091299811444
PASCO,PASCO,NINACACA,22.143260241444217
PASCO,PASCO,PALLANCHACRA,101.33828549203716
PASCO,PASCO,PAUCARTAMBO,57.726742029414396
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,81.21875960266613
PASCO,PASCO,SIMON BOLIVAR,16.471376581121287
PASCO,PASCO,TICLACAYAN,65.08283138284395
PASCO,PASCO,TINYAHUARCO,20.36091959794465
PASCO,PASCO,VICCO,5.813436159609164
PASCO,PASCO,YANACANCHA,63.04747642686175
PIURA,AYABACA,AYABACA,33.71705140272043
PIURA,AYABACA,FRIAS,30.90514460325509
PIURA,AYABACA,JILILI,11.376427078371137
PIURA,AYABACA,LAGUNAS,56.769042075301236
PIURA,AYABACA,MONTERO,21.882280908799277
PIURA,AYABACA,PACAIPAMPA,54.902709444180935
PIURA,AYABACA,PAIMAS,18.448412049747585
PIURA,AYABACA,SAPILLICA,26.014312091200782
PIURA,AYABACA,SICCHEZ,28.30326076736788
PIURA,AYABACA,SUYO,8.695466935611925
PIURA,HUANCABAMBA,CANCHAQUE,41.03744449385226
PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,40.10196356818007
PIURA,HUANCABAMBA,HUANCABAMBA,64.25978209713854
PIURA,HUANCABAMBA,HUARMACA,72.73258934682289
PIURA,HUANCABAMBA,LALAQUIZ,46.07331263094789
PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,62.38949714114915
PIURA,HUANCABAMBA,SONDOR,32.15357664114699
PIURA,HUANCABAMBA,SONDORILLO,91.94946018311916
PIURA,MORROPON,BUENOS AIRES,57.074735435161735
PIURA,MORROPON,CHALACO,44.71401707098318
PIURA,MORROPON,CHULUCANAS,13.89321901403548
PIURA,MORROPON,LA MATANZA,8.758385338304375
PIURA,MORROPON,MORROPON,39.76429974312623
PIURA,MORROPON,SALITRAL,59.888261457564795
PIURA,MORROPON,SAN JUAN DE BIGOTE,57.33369815040539
PIURA,MORROPON,SANTA CATALINA DE MOSSA,64.34951914065445
PIURA,MORROPON,SANTO DOMINGO,39.72278813702436
PIURA,MORROPON,YAMANGO,44.29752874508759
PIURA,PAITA,AMOTAPE,1.7078228948056917
PIURA,PAITA,ARENAL,1.1655125152528878
PIURA,PAITA,COLAN,3.828621570725272
PIURA,PAITA,LA HUACA,0.701542424494685
PIURA,PAITA,PAITA,0.479302922184041
PIURA,PAITA,TAMARINDO,2.576298323660486
PIURA,PAITA,VICHAYAL,1.851848378794844
PIURA,PIURA,CASTILLA,1.468842734949306
PIURA,PIURA,CATACAOS,1.6496239091442526
PIURA,PIURA,CURA MORI,0.43791307018121645
PIURA,PIURA,EL TALLAN,0.18971344053879272
PIURA,PIURA,LA ARENA,0.5972605947192532
PIURA,PIURA,LA UNION,0.4299061425702137
PIURA,PIURA,LAS LOMAS,19.928319639407018
PIURA,PIURA,PIURA,0.5858387230204644
PIURA,PIURA,TAMBO GRANDE,8.421882463218658
PIURA,PIURA,VEINTISEIS DE OCTUBRE,0.44697544124807553
PIURA,SECHURA,BELLAVISTA DE LA UNION,0.853580484450495
PIURA,SECHURA,BERNAL,0.1999835854453819
PIURA,SECHURA,CRISTO NOS VALGA,0.17513109581609712
PIURA,SECHURA,RINCONADA LLICUAR,0.20445296422901188
PIURA,SECHURA,SECHURA,0.39923658282022634
PIURA,SECHURA,VICE,1.105430611343499
PIURA,SULLANA,BELLAVISTA,0.41081047099519347
PIURA,SULLANA,IGNACIO ESCUDERO,2.717369080745733
PIURA,SULLANA,LANCONES,8.21422286074729
PIURA,SULLANA,MARCAVELICA,9.89264977839247
PIURA,SULLANA,MIGUEL CHECA,0.4739332825976047
PIURA,SULLANA,QUERECOTILLO,3.2282549313865943
PIURA,SULLANA,SALITRAL,3.9187369100288687
PIURA,SULLANA,SULLANA,5.934041722748861
PIURA,TALARA,EL ALTO,3.4331172612074417
PIURA,TALARA,LA BREA,3.6928988006239876
PIURA,TALARA,LOBITOS,1.1699748255174602
PIURA,TALARA,LOS ORGANOS,5.960527409051017
PIURA,TALARA,MANCORA,6.459656037967645
PIURA,TALARA,PARIÑAS,12.283205678117104
PUNO,AZANGARO,ACHAYA,6.406074549487873
PUNO,AZANGARO,ARAPA,23.637009787046146
PUNO,AZANGARO,ASILLO,9.55878460859933
PUNO,AZANGARO,AZANGARO,12.482349289927136
PUNO,AZANGARO,CAMINACA,2.1499720208392974
PUNO,AZANGARO,CHUPA,10.221815599110469
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,9.292319750757372
PUNO,AZANGARO,MUÑANI,26.93107138038308
PUNO,AZANGARO,POTONI,16.649536691162332
PUNO,AZANGARO,SAMAN,2.752680672825966
PUNO,AZANGARO,SAN ANTON,23.23471818380947
PUNO,AZANGARO,SAN JOSE,16.727310576812673
PUNO,AZANGARO,SAN JUAN DE SALINAS,7.537903466695011
PUNO,AZANGARO,SANTIAGO DE PUPUJA,10.592483130795292
PUNO,AZANGARO,TIRAPATA,10.743611582569189
PUNO,CARABAYA,AJOYANI,18.699159686499538
PUNO,CARABAYA,AYAPATA,35.23177094536433
PUNO,CARABAYA,COASA,26.242354505521195
PUNO,CARABAYA,CORANI,56.14847429756363
PUNO,CARABAYA,CRUCERO,20.58033622621245
PUNO,CARABAYA,ITUATA,68.59942212771175
PUNO,CARABAYA,MACUSANI,29.090943514552706
PUNO,CARABAYA,OLLACHEA,89.13113816651268
PUNO,CARABAYA,SAN GABAN,50.05614924447946
PUNO,CARABAYA,USICAYOS,60.74445471408053
PUNO,CHUCUITO,DESAGUADERO,11.694105032884384
PUNO,CHUCUITO,HUACULLANI,19.52289266861806
PUNO,CHUCUITO,JULI,25.021254444315698
PUNO,CHUCUITO,KELLUYO,13.452147363119366
PUNO,CHUCUITO,PISACOMA,32.53622604774227
PUNO,CHUCUITO,POMATA,21.372361352522205
PUNO,CHUCUITO,ZEPITA,18.757856482665463
PUNO,EL COLLAO,CAPAZO,31.624243554017095
PUNO,EL COLLAO,CONDURIRI,19.6818939256541
PUNO,EL COLLAO,ILAVE,18.674288040796853
PUNO,EL COLLAO,PILCUYO,4.5074115546979625
PUNO,EL COLLAO,SANTA ROSA,28.962748921567695
PUNO,HUANCANE,COJATA,11.095183072121934
PUNO,HUANCANE,HUANCANE,18.660215931024695
PUNO,HUANCANE,HUATASANI,15.48458879541527
PUNO,HUANCANE,INCHUPALLA,13.036222136079122
PUNO,HUANCANE,PUSI,10.275334614198607
PUNO,HUANCANE,ROSASPATA,18.20253451163341
PUNO,HUANCANE,TARACO,5.9019527091094295
PUNO,HUANCANE,VILQUE CHICO,19.27618950978524
PUNO,LAMPA,CABANILLA,32.650678816645176
PUNO,LAMPA,CALAPUJA,19.577413482658383
PUNO,LAMPA,LAMPA,28.186278294135345
PUNO,LAMPA,NICASIO,14.02976206802108
PUNO,LAMPA,OCUVIRI,42.44249841603469
PUNO,LAMPA,PALCA,50.55985809983859
PUNO,LAMPA,PARATIA,40.906728606677085
PUNO,LAMPA,PUCARA,21.545179957376362
PUNO,LAMPA,SANTA LUCIA,26.329142735699968
PUNO,LAMPA,VILAVILA,52.984449392538494
PUNO,MELGAR,ANTAUTA,18.920675135800852
PUNO,MELGAR,AYAVIRI,22.993108267009095
PUNO,MELGAR,CUPI,30.899628791139445
PUNO,MELGAR,LLALLI,30.816226021713547
PUNO,MELGAR,MACARI,30.39519315341413
PUNO,MELGAR,NUÑOA,19.22649360634812
PUNO,MELGAR,ORURILLO,11.85655715014846
PUNO,MELGAR,SANTA ROSA,27.99179711210974
PUNO,MELGAR,UMACHIRI,8.998485854071832
PUNO,MOHO,CONIMA,41.010895066022236
PUNO,MOHO,HUAYRAPATA,22.947057408606973
PUNO,MOHO,MOHO,27.195241840516942
PUNO,MOHO,TILALI,23.995360572901937
PUNO,PUNO,ACORA,26.03488742018567
PUNO,PUNO,AMANTANI,0.255
PUNO,PUNO,ATUNCOLLA,5.236118580700727
PUNO,PUNO,CAPACHICA,28.393997449851554
PUNO,PUNO,CHUCUITO,47.27348032415834
PUNO,PUNO,COATA,9.97734008572052
PUNO,PUNO,HUATA,1.9187592683579595
PUNO,PUNO,MAÑAZO,31.796813550452143
PUNO,PUNO,PAUCARCOLLA,10.189625751695278
PUNO,PUNO,PICHACANI,38.41989782502237
PUNO,PUNO,PLATERIA,13.885916545700333
PUNO,PUNO,PUNO,21.866955767997535
PUNO,PUNO,SAN ANTONIO,43.31206396893587
PUNO,PUNO,TIQUILLACA,29.78642555566041
PUNO,PUNO,VILQUE,15.7726550998483
PUNO,SAN ANTONIO DE PUTINA,ANANEA,20.448516066036564
PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,10.600205801599355
PUNO,SAN ANTONIO DE PUTINA,PUTINA,17.26678218749897
PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,16.719188318712952
PUNO,SAN ANTONIO DE PUTINA,SINA,45.669526456986695
PUNO,SAN ROMAN,CABANA,7.748985855698661
PUNO,SAN ROMAN,CABANILLAS,28.323421820481794
PUNO,SAN ROMAN,CARACOTO,2.828381794475091
PUNO,SAN ROMAN,JULIACA,9.9459855530615
PUNO,SAN ROMAN,SAN MIGUEL,10.780763831058486
PUNO,SANDIA,ALTO INAMBARI,11.660623876011373
PUNO,SANDIA,CUYOCUYO,48.44904423044553
PUNO,SANDIA,LIMBANI,21.060834091234792
PUNO,SANDIA,PATAMBUCO,65.65992676323911
PUNO,SANDIA,PHARA,31.071861914248817
PUNO,SANDIA,QUIACA,57.6297757229915
PUNO,SANDIA,SAN JUAN DEL ORO,8.248139300539314
PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,3.2577635438333603
PUNO,SANDIA,SANDIA,38.37980433427874
PUNO,SANDIA,YANAHUAYA,12.559689409304259
PUNO,YUNGUYO,ANAPIA,0.026336957644644318
PUNO,YUNGUYO,COPANI,64.5629167377234
PUNO,YUNGUYO,CUTURAPI,37.01575522697272
PUNO,YUNGUYO,OLLARAYA,62.8763650940268
PUNO,YUNGUYO,TINICACHI,30.0
PUNO,YUNGUYO,UNICACHI,35.918379119018816
PUNO,YUNGUYO,YUNGUYO,53.43264316885781
SAN MARTIN,BELLAVISTA,ALTO BIAVO,1.106094396190427
SAN MARTIN,BELLAVISTA,BAJO BIAVO,1.1732893381535623
SAN MARTIN,BELLAVISTA,BELLAVISTA,0.5225440475830838
SAN MARTIN,BELLAVISTA,HUALLAGA,0.46298473719328065
SAN MARTIN,BELLAVISTA,SAN PABLO,0.5157694622560041
SAN MARTIN,BELLAVISTA,SAN RAFAEL,0.6174353476209765
SAN MARTIN,EL DORADO,AGUA BLANCA,0.7097438223662451
SAN MARTIN,EL DORADO,SAN JOSE DE SISA,1.2589088044211245
SAN MARTIN,EL DORADO,SAN MARTIN,2.3217481987956834
SAN MARTIN,EL DORADO,SANTA ROSA,0.5597789762056686
SAN MARTIN,EL DORADO,SHATOJA,0.8481593741543666
SAN MARTIN,HUALLAGA,ALTO SAPOSOA,1.885680469554622
SAN MARTIN,HUALLAGA,EL ESLABON,0.3835339415487343
SAN MARTIN,HUALLAGA,PISCOYACU,0.8032951238771804
SAN MARTIN,HUALLAGA,SACANCHE,0.9586332113628337
SAN MARTIN,HUALLAGA,SAPOSOA,1.6560034137375501
SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,0.40094680631875984
SAN MARTIN,LAMAS,ALONSO DE ALVARADO,9.258896254398337
SAN MARTIN,LAMAS,BARRANQUITA,2.452044083399639
SAN MARTIN,LAMAS,CAYNARACHI,3.711848029373006
SAN MARTIN,LAMAS,CUÑUMBUQUI,1.8164677001359157
SAN MARTIN,LAMAS,LAMAS,0.5523898580414636
SAN MARTIN,LAMAS,PINTO RECODO,6.6924328993638555
SAN MARTIN,LAMAS,RUMISAPA,0.8504408715567636
SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,3.5228060176114946
SAN MARTIN,LAMAS,SHANAO,0.4426763023041961
SAN MARTIN,LAMAS,TABALOSOS,5.740483871235847
SAN MARTIN,LAMAS,ZAPATERO,0.7956759886520907
SAN MARTIN,MARISCAL CACERES,CAMPANILLA,2.8386717526400376
SAN MARTIN,MARISCAL CACERES,HUICUNGO,15.219007108924673
SAN MARTIN,MARISCAL CACERES,JUANJUI,1.017153159477841
SAN MARTIN,MARISCAL CACERES,PACHIZA,2.5309149603092953
SAN MARTIN,MARISCAL CACERES,PAJARILLO,0.3978657182961687
SAN MARTIN,MOYOBAMBA,CALZADA,0.9373913592388955
SAN MARTIN,MOYOBAMBA,HABANA,0.7741602550947969
SAN MARTIN,MOYOBAMBA,JEPELACIO,9.951325155583476
SAN MARTIN,MOYOBAMBA,MOYOBAMBA,2.3436787994956934
SAN MARTIN,MOYOBAMBA,SORITOR,8.04919159763817
SAN MARTIN,MOYOBAMBA,YANTALO,2.448120577133034
SAN MARTIN,PICOTA,BUENOS AIRES,0.45081681252683015
SAN MARTIN,PICOTA,CASPISAPA,0.2948176995836797
SAN MARTIN,PICOTA,PICOTA,0.565286926437153
SAN MARTIN,PICOTA,PILLUANA,0.8202655784185094
SAN MARTIN,PICOTA,PUCACACA,1.0242682687404545
SAN MARTIN,PICOTA,SAN CRISTOBAL,0.22353953569864343
SAN MARTIN,PICOTA,SAN HILARION,1.1021468698086698
SAN MARTIN,PICOTA,SHAMBOYACU,7.213269535795315
SAN MARTIN,PICOTA,TINGO DE PONASA,2.5471718057165833
SAN MARTIN,PICOTA,TRES UNIDOS,2.7994208903563957
SAN MARTIN,RIOJA,AWAJUN,14.088665719001375
SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,4.287384104614317
SAN MARTIN,RIOJA,NUEVA CAJAMARCA,17.25504116803814
SAN MARTIN,RIOJA,PARDO MIGUEL,7.594252239266646
SAN MARTIN,RIOJA,POSIC,0.08271960048408765
SAN MARTIN,RIOJA,RIOJA,2.3768100136705717
SAN MARTIN,RIOJA,SAN FERNANDO,0.6247344808283098
SAN MARTIN,RIOJA,YORONGOS,6.285194311447693
SAN MARTIN,RIOJA,YURACYACU,0.3526783251672051
SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,0.6824194257649151
SAN MARTIN,SAN MARTIN,CACATACHI,4.386209704656636
SAN MARTIN,SAN MARTIN,CHAZUTA,7.479602033631434
SAN MARTIN,SAN MARTIN,CHIPURANA,0.42941435142146817
SAN MARTIN,SAN MARTIN,EL PORVENIR,0.5739804605126045
SAN MARTIN,SAN MARTIN,HUIMBAYOC,3.025978133339812
SAN MARTIN,SAN MARTIN,JUAN GUERRA,1.1588710677657148
SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,6.140850684568643
SAN MARTIN,SAN MARTIN,MORALES,1.4146007261543003
SAN MARTIN,SAN MARTIN,PAPAPLAYA,0.23327171994184906
SAN MARTIN,SAN MARTIN,SAN ANTONIO,1.8166986210428202
SAN MARTIN,SAN MARTIN,SAUCE,0.8509506455036385
SAN MARTIN,SAN MARTIN,SHAPAJA,6.686028059544016
SAN MARTIN,SAN MARTIN,TARAPOTO,1.5064986868929438
SAN MARTIN,TOCACHE,NUEVO PROGRESO,4.944613383163528
SAN MARTIN,TOCACHE,POLVORA,6.188380603989797
SAN MARTIN,TOCACHE,SHUNTE,34.08178488905124
SAN MARTIN,TOCACHE,TOCACHE,4.443869172391966
SAN MARTIN,TOCACHE,UCHIZA,5.401963380623657
TACNA,CANDARAVE,CAIRANI,31.230781619625414
TACNA,CANDARAVE,CAMILACA,27.55376980131555
TACNA,CANDARAVE,CANDARAVE,39.194770289794704
TACNA,CANDARAVE,CURIBAYA,45.242362076045325
TACNA,CANDARAVE,HUANUARA,38.890375210434236
TACNA,CANDARAVE,QUILAHUANI,40.008326195429206
TACNA,JORGE BASADRE,ILABAYA,13.707284732924375
TACNA,JORGE BASADRE,ITE,2.7982304315760924
TACNA,JORGE BASADRE,LOCUMBA,1.387352803296423
TACNA,TACNA,ALTO DE LA ALIANZA,1.4057994022682616
TACNA,TACNA,CALANA,1.322295201436304
TACNA,TACNA,CIUDAD NUEVA,1.1355990362032986
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,0.36769073241974953
TACNA,TACNA,INCLAN,3.744335529183569
TACNA,TACNA,LA YARADA LOS PALOS,0.2012946107680808
TACNA,TACNA,PACHIA,18.453165110428667
TACNA,TACNA,PALCA,22.24210275319243
TACNA,TACNA,POCOLLAY,7.614286860916407
TACNA,TACNA,SAMA,0.5937447063591595
TACNA,TACNA,TACNA,3.3304246228209147
TACNA,TARATA,ESTIQUE,20.923940475422008
TACNA,TARATA,ESTIQUE-PAMPA,13.805154108348756
TACNA,TARATA,HEROES ALBARRACIN,31.920202052402317
TACNA,TARATA,SITAJARA,35.16384365842702
TACNA,TARATA,SUSAPAYA,42.00377819077858
TACNA,TARATA,TARATA,30.25731197442452
TACNA,TARATA,TARUCACHI,41.69422209213493
TACNA,TARATA,TICACO,41.23555575554242
TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,5.734487587925843
TUMBES,CONTRALMIRANTE VILLAR,CASITAS,5.3194828577907085
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,4.337186189620777
TUMBES,TUMBES,CORRALES,5.735240782171772
TUMBES,TUMBES,LA CRUZ,1.8894909109299047
TUMBES,TUMBES,PAMPAS DE HOSPITAL,6.666593989709027
TUMBES,TUMBES,SAN JACINTO,11.520735858494879
TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,6.8746352626246585
TUMBES,TUMBES,TUMBES,2.260177292575444
TUMBES,ZARUMILLA,AGUAS VERDES,0.49308091637570606
TUMBES,ZARUMILLA,MATAPALO,2.2039887209231264
TUMBES,ZARUMILLA,PAPAYAL,1.8072155064337427
TUMBES,ZARUMILLA,ZARUMILLA,0.5046382243090579
UCAYALI,ATALAYA,RAIMONDI,0.9050754269981955
UCAYALI,ATALAYA,SEPAHUA,0.252434333834543
UCAYALI,ATALAYA,TAHUANIA,0.4247217249154084
UCAYALI,ATALAYA,YURUA,0.17610712899477887
UCAYALI,CORONEL PORTILLO,CALLERIA,0.10740736724246283
UCAYALI,CORONEL PORTILLO,CAMPOVERDE,0.9543865507291402
UCAYALI,CORONEL PORTILLO,IPARIA,0.8511905955888399
UCAYALI,CORONEL PORTILLO,MANANTAY,0.04028477739474355
UCAYALI,CORONEL PORTILLO,MASISEA,0.05843250041113282
UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,0.09962783272215742
UCAYALI,CORONEL PORTILLO,YARINACOCHA,0.23960103740498523
UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,3.9002685119048732
UCAYALI,PADRE ABAD,CURIMANA,0.45618918813352577
UCAYALI,PADRE ABAD,IRAZOLA,1.0886039893201154
UCAYALI,PADRE ABAD,NESHUYA,1.4146864448580645
UCAYALI,PADRE ABAD,PADRE ABAD,7.4605388092296065
UCAYALI,PURUS,PURUS,0.2326169317028527
